"id","loc","year","mes","day","gh9","gh10","gh11","gh12","gh13","gh14","gh15","gh16","ghext9","ghext10","ghext11","ghext12","ghext13","ghext14","ghext15","ghext16","kh9","kh10","kh11","kh12","kh13","kh14","kh15","kh16","gd","gdext","kd","gh9_diaprevio","gh10_diaprevio","gh11_diaprevio","gh12_diaprevio","gh13_diaprevio","gh14_diaprevio","gh15_diaprevio","gh16_diaprevio","gd_previo","gdext_previo","kd_previo","t9_12_diaprevio","t13_15_diaprevio","h8_diaprevio","h14_diaprevio","t_dia_diaprevio","preciptac_dia_diaprevio","Predicc_temp_day_C","Predicc_Relative_humidity_day_0_1","Predicc_cloudy_sky_day_0_1","Predicc_temp_10_11_12_C","Predicc_temp_13_14_15_C","Predicc_R_hum_10_11_12","Predicc_R_hum_13_14_15","Predicc_cloudy_10_11_12","Predicc_cloudy_13_14_15","Predic_Gd","Predic_Kd","Today_cluster14_semiautom","Today_cluster14_experts","kd_predicted_rf_basic_prediction"
21847,"ST",2009,6,30,450,611.1,827.8,936.1,933.3,891.7,794.4,594.4,885.1,1046.4,1160.4,1219.5,1219.5,1160.4,1046.4,885.1,0.508,0.584,0.713,0.768,0.765,0.768,0.759,0.672,7533.3,11468.5,0.657,608.3,719.4,925,927.8,675,841.7,533.3,405.6,7263.9,11478,0.633,20,23.5,92,74,21.4,6.8,17.3,0.935,0.694,18.35,18.35,0.9,0.885,0.256,0.704,6810.4,0.594,"c08","c02",0.550312366666668
3952,"AL",2010,9,13,463.9,550,686.1,788.9,788.9,741.7,633.3,472.2,694.8,888.8,1026,1097.1,1097.1,1026,888.8,694.8,0.668,0.619,0.669,0.719,0.719,0.723,0.713,0.68,5755.6,8700.9,0.661,472.2,605.6,755.6,816.7,763.9,750,561.1,469.4,5877.8,8760.8,0.671,22.5,26.6,68,54,22.5,0,22.8,0.609,0.005,26.65,26.25,0.478,0.462,0,0,6327.8,0.727,"c02","c02",0.669598533333334
1591,"AB",2011,11,12,211.1,386.1,458.3,508.3,380.6,422.2,380.6,183.3,358.3,547.7,681.7,751,751,681.7,547.7,358.3,0.589,0.705,0.672,0.677,0.507,0.619,0.695,0.512,3050,4908.7,0.621,222.2,386.1,494.4,572.2,572.2,519.4,411.1,200,3477.8,4958.2,0.701,7.3,21.9,99,47,14.7,0,12.5,0.762,0.217,16.75,19.75,0.484,0.353,0.358,0.126,3392.1,0.691,"c03","c02",0.628414366666667
3927,"AL",2010,8,19,275,366.7,338.9,152.8,622.2,516.7,502.8,225,798.5,985.7,1118.1,1186.6,1186.6,1118.1,985.7,798.5,0.344,0.372,0.303,0.129,0.524,0.462,0.51,0.282,3541.7,10046.1,0.353,547.2,702.8,716.7,877.8,916.7,813.9,708.3,577.8,6952.8,10092.2,0.689,23.8,30.4,69,50,26,11.2,24.4,0.793,0.487,26.35,25.15,0.736,0.861,0.48,0.638,4501.1,0.448,"c09","c08",0.414679366666667
6757,"BA",2012,5,2,622.2,780.6,897.2,955.6,958.3,902.8,783.3,613.9,815.6,993.7,1119.6,1184.9,1184.9,1119.6,993.7,815.6,0.763,0.786,0.801,0.806,0.809,0.806,0.788,0.753,7880.6,10318,0.764,625,780.6,897.2,952.8,955.6,900,780.6,616.7,7755.6,10271.1,0.755,14.4,16.8,61,75,14.6,0,14.3,0.804,0.156,16.083,15.75,0.703,0.767,0.051,0,8085.2,0.784,"c01","c01",0.743569900000001
21253,"ST",2007,9,22,27.8,55.6,88.9,122.2,233.3,288.9,236.1,158.3,601.3,781.9,909.6,975.8,975.8,909.6,781.9,601.3,0.046,0.071,0.098,0.125,0.239,0.318,0.302,0.263,1311.1,7543.1,0.174,397.2,547.2,655.6,713.9,708.3,647.2,397.2,163.9,4586.1,7614.2,0.602,15.2,19.8,87,81,17,3.8,17.4,0.884,0.823,18.25,17.95,0.867,0.844,1,0.994,874.9,0.116,"c12","c12",0.206195833333334
19290,"SS",2009,7,11,655.6,788.9,872.2,927.8,952.8,861.1,800,605.6,875,1038.1,1153.4,1213.1,1213.1,1153.4,1038.1,875,0.749,0.76,0.756,0.765,0.785,0.747,0.771,0.692,8194.4,11295.8,0.725,444.4,738.9,916.7,963.9,966.7,913.9,791.7,663.9,7813.9,11316.7,0.69,17.4,19.8,84,66,17.5,0,20.5,0.725,0.749,24.95,25.85,0.581,0.531,0.984,0.432,9969.7,0.883,"c01","c01",0.662121366666668
20060,"SS",2012,11,4,47.2,83.3,69.4,36.1,33.3,50,36.1,19.4,338.1,517,643.5,709,709,643.5,517,338.1,0.14,0.161,0.108,0.051,0.047,0.078,0.07,0.058,388.9,4633,0.084,75,105.6,138.9,86.1,72.2,50,63.9,38.9,675,4691.4,0.144,16.4,15.6,61,71,15.1,3.4,13.2,0.825,0.782,14.383,13.65,0.836,0.81,1,0.984,514.1,0.111,"c14","c14",0.132454933333334
7263,"BA",2013,10,17,61.1,122.2,233.3,533.3,241.7,336.1,325,272.2,471.3,658.4,790.7,859.2,859.2,790.7,658.4,471.3,0.13,0.186,0.295,0.621,0.281,0.425,0.494,0.578,2247.2,6075.3,0.37,325,463.9,555.6,625,627.8,566.7,461.1,300,4222.2,6142.6,0.687,20.1,24,71,71,22,0,20.2,0.822,0.834,20.417,20.217,0.787,0.808,0.982,1,1403.6,0.231,"c10","c08",0.365524266666667
17169,"MU",2011,11,16,227.8,383.3,500,563.9,566.7,505.6,386.1,227.8,354.7,545.9,681.1,751.1,751.1,681.1,545.9,354.7,0.642,0.702,0.734,0.751,0.754,0.742,0.707,0.642,3483.3,4885.2,0.713,230.6,391.7,505.6,566.7,569.4,388.9,325,197.2,3272.2,4930.5,0.664,14.2,23,74,36,17.3,0,15.7,0.602,0,17.85,19.683,0.527,0.427,0,0,3440.5,0.704,"c02","c01",0.701950366666666
11209,"MM",2008,7,23,597.2,738.9,844.4,888.9,888.9,852.8,752.8,605.6,862.8,1036,1158.4,1221.9,1221.9,1158.4,1036,862.8,0.692,0.713,0.729,0.727,0.727,0.736,0.727,0.702,7600,11018.2,0.69,663.9,811.1,916.7,961.1,963.9,911.1,811.1,655.6,8372.2,11047.3,0.758,21.4,31.8,33,25,26.7,0,27.5,0.33,0,31.55,35.15,0.273,0.179,0,0,8724.4,0.792,"c02","c01",0.716028399999999
20934,"SS",2015,6,18,241.7,480.6,772.2,869.4,647.2,916.7,658.3,647.2,888.2,1049.9,1164.2,1223.4,1223.4,1164.2,1049.9,888.2,0.272,0.458,0.663,0.711,0.529,0.787,0.627,0.729,6722.2,11510.8,0.584,122.2,258.3,241.7,322.2,263.9,200,177.8,344.4,2880.6,11507.3,0.25,14.2,16.4,91,92,15.6,0,17.3,0.818,0.217,19.05,19.317,0.715,0.696,0.031,0,8323.7,0.723,"c08","c04",0.5867666
20184,"SS",2013,3,21,380.6,441.7,686.1,719.4,672.2,513.9,436.1,436.1,601.2,784.4,914,981,981,914,784.4,601.2,0.633,0.563,0.751,0.733,0.685,0.562,0.556,0.725,4738.9,7547.4,0.628,452.8,622.2,733.3,766.7,802.8,738.9,625,458.3,5777.8,7474.1,0.773,6.6,10.2,81,67,9,0,14,0.51,0.24,16.017,17.85,0.46,0.448,0.403,0.081,5379.1,0.713,"c02","c02",0.630988699999999
4452,"AL",2012,3,1,347.2,522.2,650,686.1,636.1,536.1,488.9,302.8,533.2,731.1,871,943.4,943.4,871,731.1,533.2,0.651,0.714,0.746,0.727,0.674,0.616,0.669,0.568,4433.3,6808.3,0.651,355.6,525,641.7,697.2,683.3,638.9,516.7,352.8,4763.9,6808.3,0.7,5,17.8,85,40,11.1,0,10.9,0.863,0.076,14.117,14.983,0.778,0.749,0.002,0.022,5138,0.755,"c02","c02",0.649978666666668
25554,"TO",2011,12,29,144.4,300,397.2,480.6,480.6,416.7,305.6,158.3,244.8,427,555.9,622.6,622.6,555.9,427,244.8,0.59,0.703,0.715,0.772,0.772,0.75,0.716,0.647,2713.9,3764,0.721,147.2,300,411.1,472.2,477.8,422.2,311.1,161.1,2741.7,3754.3,0.73,-2.3,10.8,100,53,5,0,3.3,0.756,0.062,5.35,9.217,0.679,0.428,0,0,2814.1,0.748,"c02","c01",0.718479433333333
10226,"BI",2013,12,13,19.4,66.7,91.7,108.3,86.1,66.7,52.8,41.7,190.8,363.5,485.6,548.9,548.9,485.6,363.5,190.8,0.102,0.183,0.189,0.197,0.157,0.137,0.145,0.218,536.1,3196.7,0.168,113.9,255.6,358.3,413.9,413.9,363.9,255.6,88.9,2275,3209.5,0.709,6.7,16.5,66,39,11.6,0,10.9,0.619,0.933,11.55,12.317,0.512,0.656,0.951,0.999,500.1,0.156,"c14","c14",0.218232566666667
1582,"AB",2011,11,3,97.2,230.6,347.2,127.8,66.7,333.3,316.7,186.1,404,595.2,730.4,800.5,800.5,730.4,595.2,404,0.241,0.387,0.475,0.16,0.083,0.456,0.532,0.461,1797.2,5384.5,0.334,86.1,188.9,200,208.3,272.2,175,111.1,69.4,1413.9,5441.3,0.26,14.1,16.8,88,70,15.2,1.9,13.5,0.841,0.788,14.983,16.45,0.865,0.779,0.486,0.948,2329,0.433,"c10","c10",0.320401366666667
1650,"AB",2012,1,13,38.9,97.2,202.8,258.3,433.3,302.8,283.3,105.6,288.7,475.3,607.2,675.5,675.5,607.2,475.3,288.7,0.135,0.205,0.334,0.382,0.641,0.499,0.596,0.366,1763.9,4209.2,0.419,125,341.7,452.8,530.6,530.6,472.2,327.8,113.9,2933.3,4179.8,0.702,6.5,13,77,50,9.8,0,5,0.883,0.709,6.65,8.583,0.849,0.712,1,0.991,1280.1,0.304,"c10","c08",0.365800633333333
3614,"AL",2009,8,19,538.9,700,822.2,880.6,900,841.7,727.8,561.1,798.5,985.7,1118.1,1186.6,1186.6,1118.1,985.7,798.5,0.675,0.71,0.735,0.742,0.758,0.753,0.738,0.703,7069.4,10046.1,0.704,511.1,669.4,822.2,802.8,811.1,630.6,641.7,494.4,6436.1,10092.2,0.638,25.4,29.3,45,48,24.2,0,25.5,0.551,0,30.55,29.85,0.449,0.467,0,0,7828.6,0.779,"c02","c01",0.697503300000001
2592,"AB",2014,9,17,458.3,580.6,480.6,586.1,475,266.7,136.1,147.2,669.1,861.9,998.3,1068.8,1068.8,998.3,861.9,669.1,0.685,0.674,0.481,0.548,0.444,0.267,0.158,0.22,3541.7,8383.6,0.422,458.3,297.2,566.7,497.2,638.9,294.4,183.3,366.7,3997.2,8446.3,0.473,16.3,28.3,99,35,21.8,0.3,19.7,0.667,0.44,23.317,25.717,0.449,0.403,0.577,0.188,5431.6,0.648,"c11","c07",0.477711066666666
4584,"AL",2012,7,15,438.9,725,883.3,919.4,941.7,877.8,755.6,555.6,879.7,1056.4,1181.4,1246.1,1246.1,1181.4,1056.4,879.7,0.499,0.686,0.748,0.738,0.756,0.743,0.715,0.632,7075,11233.1,0.63,327.8,594.4,825,905.6,916.7,872.2,766.7,611.1,6916.7,11253.2,0.615,26.2,31.5,52,50,27.7,0,25,0.694,0.358,26.083,27.383,0.665,0.569,0.111,0.023,7342.9,0.654,"c02","c02",0.622422333333332
26130,"TO",2013,9,5,516.7,677.8,794.4,850,850,788.9,616.7,361.1,721.3,909.1,1042,1110.8,1110.8,1042,909.1,721.3,0.716,0.746,0.762,0.765,0.765,0.757,0.678,0.501,6163.9,9035.1,0.682,513.9,680.6,800,858.3,858.3,791.7,675,511.1,6602.8,9094.1,0.726,18.9,33,61,19,25.4,0,22.9,0.441,0.108,24.883,27.817,0.398,0.321,0,0.162,6549,0.725,"c02","c01",0.6855995
15297,"MA",2014,12,26,191.7,352.8,472.2,536.1,536.1,477.8,363.9,200,292.9,483.1,617.6,687.2,687.2,617.6,483.1,292.9,0.654,0.73,0.765,0.78,0.78,0.774,0.753,0.683,3211.1,4277.8,0.751,180.6,333.3,447.2,513.9,519.4,452.8,336.1,177.8,3030.6,4272.3,0.709,9.7,18.8,80,50,12,0,10.8,0.768,0,13.25,16.117,0.611,0.536,0,0,3080.9,0.72,"c01","c01",0.735905833333332
5308,"AL",2014,7,29,488.9,758.3,836.1,905.6,911.1,855.6,741.7,586.1,856,1036.4,1164,1230,1230,1164,1036.4,856,0.571,0.732,0.718,0.736,0.741,0.735,0.716,0.685,7219.4,10868.7,0.664,586.1,736.1,844.4,916.7,922.2,866.7,747.2,586.1,7244.4,10899.8,0.665,25.8,31.4,76,58,27.8,0,25.1,0.647,0.296,27.45,27.65,0.534,0.477,0.124,0.305,6761.6,0.622,"c02","c01",0.651735999999999
12151,"MM",2011,12,15,88.9,136.1,230.6,388.9,363.9,341.7,263.9,113.9,234.9,415.4,543,609.1,609.1,543,415.4,234.9,0.378,0.328,0.425,0.639,0.597,0.629,0.635,0.485,1947.2,3658.7,0.532,38.9,127.8,322.2,297.2,291.7,244.4,238.9,113.9,1697.2,3668.7,0.463,9.7,12.2,87,57,9.4,0,5.5,0.812,0.153,6.683,10.183,0.729,0.534,0.333,0.005,2697.2,0.737,"c06","c04",0.549911066666667
16459,"MU",2009,9,14,452.8,602.8,652.8,552.8,902.8,600,422.2,38.9,692.1,887,1024.9,1096.3,1096.3,1024.9,887,692.1,0.654,0.68,0.637,0.504,0.823,0.585,0.476,0.056,4605.6,8667.4,0.531,433.3,605.6,711.1,750,408.3,41.7,19.4,44.4,3405.6,8727.2,0.39,21.1,29.2,79,51,25.4,0.1,23.7,0.593,0.882,26.75,28.25,0.487,0.439,0.938,0.906,6129.7,0.707,"c07","c03",0.500953666666667
15466,"MA",2015,6,20,647.2,763.9,863.9,894.4,900,875,772.2,655.6,896.5,1074.6,1200.5,1265.7,1265.7,1200.5,1074.6,896.5,0.722,0.711,0.72,0.707,0.711,0.729,0.719,0.731,8127.8,11465.5,0.709,647.2,769.4,872.2,900,897.2,875,775,655.6,8161.1,11464.8,0.712,22.4,26.3,55,50,22.7,0,21.8,0.553,0.006,24.617,25.683,0.504,0.431,0,0,8774,0.765,"c02","c01",0.708628866666666
1583,"AB",2011,11,4,147.2,113.9,125,155.6,163.9,158.3,119.4,52.8,398.7,589.7,724.8,794.7,794.7,724.8,589.7,398.7,0.369,0.193,0.172,0.196,0.206,0.218,0.203,0.132,1075,5328.5,0.202,97.2,230.6,347.2,127.8,66.7,333.3,316.7,186.1,1797.2,5384.5,0.334,14.1,13.3,91,94,14.6,9.6,11.7,0.816,0.898,12.383,14.183,0.739,0.581,0.999,0.755,1914.8,0.359,"c13","c13",0.256506133333333
23178,"ST",2013,8,27,538.9,711.1,825,891.7,836.1,800,697.2,480.6,738.3,913.6,1037.6,1101.7,1101.7,1037.6,913.6,738.3,0.73,0.778,0.795,0.809,0.759,0.771,0.763,0.651,6533.3,9281.1,0.704,163.9,216.7,119.4,400,258.3,325,350,355.6,2630.6,9341.5,0.282,17,18.8,86,81,18.5,0.4,20.4,0.729,0.426,20.683,21.083,0.679,0.703,0.005,0.39,5825.6,0.628,"c01","c01",0.6291386
12140,"MM",2011,12,4,150,291.7,397.2,444.4,447.2,397.2,286.1,141.7,254.1,435.6,563.9,630.3,630.3,563.9,435.6,254.1,0.59,0.67,0.704,0.705,0.71,0.704,0.657,0.558,2591.7,3843.5,0.674,133.3,127.8,222.2,272.2,191.7,197.2,163.9,105.6,1458.3,3868.4,0.377,1.6,8.4,92,57,5.3,0,3.9,0.843,0.106,4.417,8.95,0.799,0.599,0.02,0.002,2806.1,0.73,"c02","c02",0.648589533333333
11251,"MM",2008,9,4,458.3,686.1,797.2,886.1,655.6,716.7,683.3,525,722,908,1039.6,1107.7,1107.7,1039.6,908,722,0.635,0.756,0.767,0.8,0.592,0.689,0.753,0.727,6250,9046.3,0.691,533.3,686.1,805.6,886.1,875,816.7,705.6,541.7,6808.3,9105.8,0.748,17.4,26.4,65,40,22.4,0,20.8,0.407,0.298,24.45,26.15,0.295,0.283,0.119,0,7542.3,0.834,"c02","c01",0.696458999999999
22560,"ST",2011,10,1,380.6,550,680.6,747.2,741.7,669.4,541.7,375,546.5,727.8,856,922.4,922.4,856,727.8,546.5,0.696,0.756,0.795,0.81,0.804,0.782,0.744,0.686,5127.8,6896.9,0.743,386.1,552.8,680.6,747.2,744.4,675,544.4,369.4,5144.4,6969,0.738,24,29.4,46,33,26,0,22.9,0.518,0.002,23.65,24.417,0.479,0.447,0,0,4897.5,0.71,"c01","c01",0.734621999999999
13391,"MA",2007,5,19,641.7,794.4,911.1,980.6,719.4,452.8,555.6,380.6,870.9,1055.2,1185.6,1253,1253,1185.6,1055.2,870.9,0.737,0.753,0.769,0.783,0.574,0.382,0.526,0.437,6711.1,11052.7,0.607,650,800,922.2,991.7,1000,947.2,844.4,697.2,8563.9,11026.8,0.777,18.9,26.8,59,38,20.2,0,20,0.608,0.531,24.55,24.55,0.393,0.443,0.941,0.709,8568.5,0.775,"c03","c02",0.609222633333334
24640,"TO",2009,4,20,575,747.2,872.2,936.1,738.9,455.6,630.6,236.1,780.1,966.3,1098.1,1166.3,1166.3,1098.1,966.3,780.1,0.737,0.773,0.794,0.803,0.634,0.415,0.653,0.303,6150,9803.7,0.627,433.3,758.3,844.4,605.6,800,647.2,502.8,522.2,5738.9,9750.5,0.589,9.6,17.2,88,38,13.5,0.3,12.6,0.519,0.036,17.55,19.55,0.414,0.28,0.052,0,7635,0.779,"c03","c02",0.665586033333334
19797,"SS",2012,1,29,22.2,122.2,58.3,77.8,100,216.7,122.2,52.8,286.9,464.9,590.8,656,656,590.8,464.9,286.9,0.077,0.263,0.099,0.119,0.152,0.367,0.263,0.184,800,4125.5,0.194,127.8,272.2,152.8,347.2,202.8,213.9,63.9,41.7,1477.8,4076.2,0.363,4.6,7,93,83,6.4,14,6.7,0.743,0.927,5.55,6.95,0.818,0.759,0.996,0.939,1018.9,0.247,"c12","c12",0.188763466666667
2182,"AB",2013,7,17,627.8,786.1,897.2,952.8,963.9,913.9,702.8,672.2,875.8,1051.2,1175.3,1239.5,1239.5,1175.3,1051.2,875.8,0.717,0.748,0.763,0.769,0.778,0.778,0.669,0.768,7947.2,11188.3,0.71,641.7,800,911.1,975,980.6,922.2,813.9,652.8,8338.9,11210.8,0.744,20.7,32.8,68,26,26.8,0,25.2,0.423,0.059,29.717,32.283,0.256,0.205,0,0.149,8133.8,0.727,"c01","c01",0.716237666666666
11828,"MM",2010,10,26,313.9,472.2,588.9,641.7,633.3,583.3,436.1,294.4,429.3,617.9,751.3,820.3,820.3,751.3,617.9,429.3,0.731,0.764,0.784,0.782,0.772,0.776,0.706,0.686,4202.8,5632.7,0.746,233.3,436.1,577.8,611.1,641.7,583.3,461.1,300,4058.3,5695.3,0.713,11.4,16.7,60,33,10.5,0,7.3,0.379,0.05,11.95,16.45,0.201,0.147,0.393,0.01,4417.6,0.784,"c01","c01",0.722407999999999
19762,"SS",2011,12,23,102.8,225,341.7,386.1,294.4,75,25,13.9,185.2,357.7,479.7,542.9,542.9,479.7,357.7,185.2,0.555,0.629,0.712,0.711,0.542,0.156,0.07,0.075,1483.3,3145.9,0.472,13.9,38.9,63.9,77.8,122.2,102.8,69.4,36.1,541.7,3144.7,0.172,10.8,11.4,97,93,11.2,1.4,10.3,0.825,0.433,10.683,13.25,0.696,0.756,0,0.461,1881.7,0.598,"c11","c07",0.459562766666667
17185,"MU",2011,12,3,41.7,75,88.9,158.3,250,197.2,130.6,100,295.3,483.3,616.3,685.2,685.2,616.3,483.3,295.3,0.141,0.155,0.144,0.231,0.365,0.32,0.27,0.339,1077.8,4283.3,0.252,150,216.7,341.7,375,300,113.9,27.8,8.3,1563.9,4309.1,0.363,8.3,16.2,94,62,12.8,12.2,14.1,0.772,0.495,15.35,15.583,0.686,0.695,0.304,0.516,2420.4,0.565,"c12","c12",0.331002866666667
10661,"BI",2015,4,2,516.7,683.3,802.8,852.8,794.4,738.9,647.2,511.1,671.3,852.6,980.8,1047.2,1047.2,980.8,852.6,671.3,0.77,0.801,0.818,0.814,0.759,0.753,0.759,0.761,6402.8,8405.3,0.762,263.9,341.7,505.6,519.4,472.2,344.4,641.7,505.6,4172.2,8335.8,0.501,10.7,13.5,85,56,9.7,0,9.8,0.673,0.121,14.283,17.017,0.387,0.457,0,0,6542.9,0.778,"c01","c01",0.738581
26533,"TO",2014,11,1,213.9,400,500,555.6,536.1,497.2,361.1,233.3,402.8,592,725.8,795.1,795.1,725.8,592,402.8,0.531,0.676,0.689,0.699,0.674,0.685,0.61,0.579,3425,5359.5,0.639,258.3,413.9,530.6,591.7,597.2,530.6,422.2,266.7,3766.7,5418.2,0.695,11.3,23.8,89,45,18.4,0,13.8,0.643,0.645,16.317,21.017,0.554,0.399,0.524,0.866,4126,0.77,"c03","c02",0.5968285
6918,"BA",2012,10,21,180.6,386.1,238.9,455.6,466.7,433.3,330.6,177.8,447,633.6,765.6,834,834,765.6,633.6,447,0.404,0.609,0.312,0.546,0.56,0.566,0.522,0.398,2836.1,5809.8,0.488,194.4,350,238.9,258.3,202.8,94.4,38.9,22.2,1472.2,5875.6,0.251,21.2,21.7,87,86,20.8,7.3,19.3,0.828,0.66,20.15,19.817,0.705,0.718,0.225,0.49,3287.8,0.566,"c04","c04",0.455177466666667
2178,"AB",2013,7,13,652.8,813.9,927.8,1005.6,822.2,972.2,725,569.4,881.2,1055.7,1179.2,1243.1,1243.1,1179.2,1055.7,881.2,0.741,0.771,0.787,0.809,0.661,0.825,0.687,0.646,7922.2,11273,0.703,655.6,816.7,933.3,994.4,1000,866.7,852.8,658.3,8066.7,11292,0.714,20.5,33.5,68,29,27.3,0,25.2,0.49,0.133,28.983,31.417,0.36,0.292,0,0.044,8426.8,0.748,"c01","c01",0.700315333333333
3174,"AL",2008,5,13,363.9,550,911.1,825,477.8,569.4,683.3,483.3,856.1,1038.5,1167.6,1234.4,1234.4,1167.6,1038.5,856.1,0.425,0.53,0.78,0.668,0.387,0.488,0.658,0.565,5500,10856.2,0.507,647.2,827.8,447.2,436.1,336.1,944.4,769.4,472.2,6169.4,10823.3,0.57,17.2,19.4,50,52,17,0,16.3,0.76,0.587,20.35,18.05,0.584,0.769,0.803,0.978,8095.1,0.746,"c05","c05",0.490018166666667
12014,"MM",2011,6,24,661.1,808.3,905.6,963.9,966.7,916.7,811.1,655.6,893,1061.9,1181.4,1243.2,1243.2,1181.4,1061.9,893,0.74,0.761,0.767,0.775,0.778,0.776,0.764,0.734,8463.9,11500,0.736,680.6,800,891.7,961.1,916.7,841.7,819.4,672.2,8450,11502.7,0.735,20.8,29.6,47,27,22.9,0,21.7,0.532,0.328,22.617,26.683,0.569,0.446,0.004,0,8502.6,0.739,"c01","c01",0.708883199999999
1214,"AB",2010,10,11,180.6,480.6,616.7,722.2,552.8,708.3,572.2,383.3,535.3,729.5,866.9,938,938,866.9,729.5,535.3,0.337,0.659,0.711,0.77,0.589,0.817,0.784,0.716,4516.7,6816.5,0.663,322.2,263.9,202.8,313.9,388.9,355.6,430.6,144.4,2569.4,6882.4,0.373,12.2,16.4,87,64,13.4,1.7,11.7,0.798,0.486,16.35,16.95,0.578,0.54,0.262,0.526,4524.5,0.664,"c08","c02",0.587774700000001
25816,"TO",2012,9,23,452.8,611.1,705.6,686.1,405.6,250,105.6,313.9,629.5,820.7,955.9,1025.9,1025.9,955.9,820.7,629.5,0.719,0.745,0.738,0.669,0.395,0.262,0.129,0.499,3883.3,7900.8,0.492,436.1,536.1,655.6,755.6,783.3,733.3,627.8,430.6,5563.9,7966.7,0.698,19.6,30.4,60,29,25.8,0,21,0.579,0.62,26.45,26.217,0.304,0.453,0.336,0.805,4985,0.631,"c07","c03",0.507462966666666
12154,"MM",2011,12,18,136.1,291.7,400,425,452.8,408.3,183.3,75,232.6,413,540.6,606.6,606.6,540.6,413,232.6,0.585,0.706,0.74,0.701,0.746,0.755,0.444,0.322,2394.4,3637.3,0.658,58.3,183.3,222.2,458.3,452.8,397.2,286.1,138.9,2219.4,3643,0.609,1.2,9.9,72,39,5.8,0,2.6,0.687,0.015,3.517,8.017,0.663,0.446,0,0.042,2693.5,0.741,"c03","c02",0.663880966666667
15871,"MU",2007,11,30,169.4,319.4,433.3,497.2,491.7,425,311.1,155.6,303.4,491.9,625.3,694.3,694.3,625.3,491.9,303.4,0.558,0.649,0.693,0.716,0.708,0.68,0.632,0.513,2861.1,4364.7,0.656,172.2,330.6,447.2,513.9,511.1,450,338.9,177.8,3008.3,4394.3,0.685,5.6,18.4,84,44,12.3,0,12.3,0.638,0.332,16.15,16.45,0.388,0.52,0,0,3357.3,0.769,"c03","c02",0.644110866666668
10927,"MM",2007,5,28,694.4,844.4,958.3,1013.9,1011.1,950,841.7,688.9,877.7,1050.1,1172.1,1235.2,1235.2,1172.1,1050.1,877.7,0.791,0.804,0.818,0.821,0.819,0.811,0.802,0.785,8758.3,11240.9,0.779,675,819.4,944.4,797.2,469.4,675,316.7,372.2,6275,11218.1,0.559,14,19.9,65,41,16.8,0,13.3,0.454,0.024,15.65,18.25,0.261,0.278,0,0,9317.1,0.829,"c01","c01",0.768398666666666
14041,"MA",2011,4,26,602.8,766.7,894.4,963.9,972.2,911.1,805.6,625,816,1008.5,1144.7,1215.1,1215.1,1144.7,1008.5,816,0.739,0.76,0.781,0.793,0.8,0.796,0.799,0.766,7761.1,10262.9,0.756,522.2,780.6,844.4,938.9,394.4,311.1,447.2,86.1,5055.6,10219.6,0.495,16.3,19.4,81,65,18.6,1.2,17.6,0.742,0.001,22.45,22.05,0.542,0.587,0.005,0.006,7789.8,0.759,"c01","c01",0.713700199999999
12638,"MM",2013,9,20,472.2,630.6,747.2,797.2,805.6,736.1,619.4,452.8,640.8,830,963.8,1033.1,1033.1,963.8,830,640.8,0.737,0.76,0.775,0.772,0.78,0.764,0.746,0.707,5950,8034.4,0.741,475,605.6,738.9,655.6,672.2,663.9,611.1,441.7,5550,8100.4,0.685,14.3,26.6,68,35,21.4,0,19.6,0.51,0.106,21.583,25.783,0.44,0.303,0,0.005,6143.9,0.765,"c01","c01",0.719791366666667
21397,"ST",2008,2,23,130.6,402.8,552.8,597.2,622.2,558.3,438.9,291.7,431.9,614.1,743,809.7,809.7,743,614.1,431.9,0.302,0.656,0.744,0.738,0.768,0.751,0.715,0.675,3747.2,5624.1,0.666,91.7,122.2,175,213.9,236.1,180.6,147.2,133.3,1388.9,5554.4,0.25,8.8,11.2,100,99,10,0,12.2,0.803,0.352,14.05,15.35,0.727,0.685,0,0.257,4162.8,0.74,"c08","c02",0.6078725
21048,"SS",2015,10,17,205.6,316.7,344.4,419.4,197.2,511.1,452.8,241.7,447.5,628.9,757.2,823.6,823.6,757.2,628.9,447.5,0.459,0.504,0.455,0.509,0.239,0.675,0.72,0.54,2891.7,5786.9,0.5,327.8,472.2,569.4,627.8,583.3,313.9,419.4,236.1,3794.4,5856,0.648,6.5,12.2,90,76,9.8,0,15.4,0.624,0.633,18.783,21.617,0.468,0.438,0.569,0.607,3462.3,0.598,"c05","c05",0.496887166666666
2959,"AB",2015,9,24,419.4,608.3,747.2,794.4,791.7,747.2,583.3,475,632,825.8,962.8,1033.7,1033.7,962.8,825.8,632,0.664,0.737,0.776,0.769,0.766,0.776,0.706,0.752,5730.6,7936.2,0.722,450,641.7,741.7,769.4,802.8,750,652.8,488.9,5952.8,8001,0.744,13.5,26.9,60,34,20.4,0,18.2,0.553,0.28,20.083,24.25,0.504,0.259,0.001,0,5807.7,0.732,"c01","c01",0.707177866666667
2525,"AB",2014,7,12,663.9,816.7,933.3,986.1,997.2,950,841.7,691.7,882.4,1056.7,1180,1243.9,1243.9,1180,1056.7,882.4,0.752,0.773,0.791,0.793,0.802,0.805,0.796,0.784,8538.9,11292,0.756,672.2,830.6,944.4,1000,1008.3,961.1,855.6,705.6,8791.7,11310.3,0.777,16.1,28.9,74,27,22.6,0,22,0.587,0.054,25.417,29.183,0.479,0.272,0,0,8580.7,0.76,"c01","c01",0.754222099999999
